artifact_name,source_row_index,split,primary_layer,gold_label,predicted_label,purist_correct,pragmatic_correct,hidden_families,first_failure_owner,first_failure_reason,evidence_exact,selected_operand_complete,deterministic_correct,oracle_candidate_presence,oracle_graph_representability
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2459,validation,final_projected_label,7 to 9 per 2 week,7 to 9 per 2 week,True,True,current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2487,validation,final_projected_label,2 to 3 per 3 month,2 to 3 per 3 month,True,True,current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2513,validation,final_projected_label,2 to 3 per 2 week,2 to 3 per 2 week,True,True,current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2541,validation,final_projected_label,8 to 9 per 2 week,8 to 9 per 2 week,True,True,current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2548,validation,final_projected_label,5 to 6 per 2 month,5 to 6 per 2 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2554,validation,final_projected_label,1 to 10 per 2 month,1 to 10 per 2 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2558,validation,final_projected_label,3 to 4 per 2 month,3 to 4 per 2 month,True,True,current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2609,validation,final_projected_label,1 per day,1 per day,True,True,rate_bucket_or_denominator;current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2622,validation,final_projected_label,1 per day,1 per day,True,True,rate_bucket_or_denominator;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2628,validation,final_projected_label,1 per day,1 per day,True,True,cluster_burden;rate_bucket_or_denominator;current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2678,validation,final_projected_label,1 per day,1 per day,True,True,rate_bucket_or_denominator;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2681,validation,final_projected_label,1 per day,1 per day,True,True,rate_bucket_or_denominator;current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2698,validation,final_projected_label,1 per 2 day,1 per 2 day,True,True,cluster_burden;competing_semiologies;benchmark_format_convention,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2731,validation,final_projected_label,1 per 2 week,1 per 2 week,True,True,competing_semiologies;benchmark_format_convention,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2740,validation,final_projected_label,1 per month,1 per month,True,True,diary_or_log_aggregation;rate_bucket_or_denominator;current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2748,validation,final_projected_label,1 per month,7 per 10 month,False,True,rate_bucket_or_denominator;competing_semiologies,final_projection,final projection regressed a mechanical-correct row,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2759,validation,final_projected_label,1 per month,1 per month,True,True,rate_bucket_or_denominator,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2762,validation,final_projected_label,1 per month,1 per month,True,True,diary_or_log_aggregation;rate_bucket_or_denominator;current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2765,validation,final_projected_label,1 per month,1 per month,True,True,diary_or_log_aggregation;rate_bucket_or_denominator;current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2776,validation,final_projected_label,1 per week,1 per week,True,True,rate_bucket_or_denominator,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2789,validation,final_projected_label,1 per week,1 per week,True,True,rate_bucket_or_denominator;current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2812,validation,final_projected_label,1 per day,1 per day,True,True,rate_bucket_or_denominator;current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2822,validation,final_projected_label,1 per day,1 per day,True,True,cluster_burden;rate_bucket_or_denominator;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2824,validation,final_projected_label,1 per day,1 per day,True,True,rate_bucket_or_denominator;current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2877,validation,final_projected_label,2 per year,2 per year,True,True,current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2887,validation,final_projected_label,2 per week,2 per week,True,True,rate_bucket_or_denominator;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2907,validation,final_projected_label,seizure free for 6 month,seizure free for 6 month,True,True,seizure_free_duration;current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2932,validation,final_projected_label,seizure free for 9 month,seizure free for 9 month,True,True,seizure_free_duration;current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2938,validation,final_projected_label,seizure free for 8 month,seizure free for 8 month,True,True,seizure_free_duration;current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2965,validation,final_projected_label,seizure free for 16 month,seizure free for 1 year,True,True,seizure_free_duration;diary_or_log_aggregation;current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,2992,validation,final_projected_label,seizure free for 7 month,seizure free for 7 month,True,True,seizure_free_duration;current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3015,validation,final_projected_label,seizure free for 12 month,seizure free for 1 year,True,True,seizure_free_duration;current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3048,validation,final_projected_label,seizure free for 16 month,seizure free for 16 month,True,True,seizure_free_duration;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3058,validation,final_projected_label,seizure free for 12 month,seizure free for 12 month,True,True,seizure_free_duration,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3082,validation,final_projected_label,seizure free for 10 month,seizure free for 10 month,True,True,seizure_free_duration;competing_semiologies,none,primary layer is Purist-correct,False,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3095,validation,final_projected_label,seizure free for 12 month,seizure free for 12 month,True,True,seizure_free_duration,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3113,validation,final_projected_label,seizure free for 14 month,seizure free for 14 month,True,True,seizure_free_duration;current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3118,validation,final_projected_label,seizure free for multiple month,seizure free,True,True,seizure_free_duration;current_vs_historical,none,primary layer is Purist-correct,True,False,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3137,validation,final_projected_label,seizure free for multiple month,no seizure frequency reference,False,False,seizure_free_duration;current_vs_historical,llm_clinical_selection,raw model clinical selection was already wrong,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3224,validation,final_projected_label,"1 cluster per month, 6 to 7 per cluster","1 cluster per month, 6 to 7 per cluster",True,True,cluster_burden;rate_bucket_or_denominator,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3242,validation,final_projected_label,"2 cluster per month, 5 per cluster","2 cluster per month, 5 per cluster",True,True,cluster_burden;current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3261,validation,final_projected_label,"2 cluster per month, 4 per cluster","2 cluster per month, 4 per cluster",True,True,cluster_burden;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3262,validation,final_projected_label,"2 cluster per month, 5 per cluster","2 cluster per month, 5 per cluster",True,True,cluster_burden;current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3281,validation,final_projected_label,8 per month,8 per month,True,True,unclassified,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3297,validation,final_projected_label,6 per month,6 per month,True,True,cluster_burden;current_vs_historical,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3325,validation,final_projected_label,3 per week,3 per week,True,True,cluster_burden;rate_bucket_or_denominator,none,primary layer is Purist-correct,True,True,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3356,validation,final_projected_label,unknown,occasional per 3 month,False,False,unknown_boundary;current_vs_historical;competing_semiologies;uncertainty_or_ambiguity,operand_exposure,model did not expose complete adapter operands,True,False,,,
gan2026_llm_heavy_evidence_selection_with_deterministic_adapters_validation250_gpt41mini_v1_live_2026-06-03.jsonl,3371,validation,final_projected_label,unknown,0 per 8 week,False,False,unknown_boundary;current_vs_historical;competing_semiologies;uncertainty_or_ambiguity,llm_clinical_selection,raw model clinical selection was already wrong,True,True,,,
